compound_id,matched_to,chembl_id,smiles,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge,max_tc_to_actives
DEC_0001,ACT_001,CHEMBL20656,OC1CCCCC1N1CCC(CCC2CCN(C3CCCCC3O)CC2)CC1,392.6280000000003,3.7976000000000028,2,4,5,46.94,28,0,0.12857142857142856
DEC_0002,ACT_001,CHEMBL20533,O=NN(CCCl)C(=O)NC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,413.599,3.4769000000000005,1,3,4,61.77,25,0,0.13095238095238096
DEC_0003,ACT_001,CHEMBL32849,C=C1/C=C(\C)[C@H](CC)OC(=O)[C@H](C)C(=O)[C@@](O)(CO)C/C(SC)=C/[C@@H](C)C1,396.54900000000015,3.416100000000002,2,6,3,83.83000000000001,27,0,0.13095238095238096
DEC_0004,ACT_001,CHEMBL267154,C(=C1/CCCN(c2ccc(C3=NCCN3)cc2)C1)\c1ccc(C2=NCCN2)cc1,385.5150000000001,3.070000000000001,2,5,4,52.019999999999996,29,0,0.13186813186813187
DEC_0005,ACT_001,CHEMBL24250,C(=C1\CCCN(c2ccc(C3=NCCN3)cc2)C1)\c1ccc(C2=NCCN2)cc1,385.5150000000001,3.070000000000001,2,5,4,52.019999999999996,29,0,0.13186813186813187
DEC_0006,ACT_001,CHEMBL20720,OC1CCCCC1N1CCC(CCCC2CCN(C3CCCCC3O)CC2)CC1,406.6550000000003,4.187700000000004,2,4,6,46.94,29,0,0.1323529411764706
DEC_0007,ACT_001,CHEMBL9029,CC(=O)OC[C@]1(C)CCC[C@@]2(C)C1[C@H](O)CC1C[C@H](OC(C)=O)[C@@]3(C)CC[C@]12C3,406.5630000000003,4.2550000000000034,1,5,3,72.83000000000001,29,0,0.13333333333333333
DEC_0008,ACT_001,CHEMBL16690,CC(C)CN(C=O)[C@H]1CCC2C3CC[C@H]4N(C)C(=O)CC[C@]4(C)C3CC[C@@]21C,388.59600000000023,4.332800000000003,0,2,4,40.620000000000005,28,0,0.13333333333333333
DEC_0009,ACT_001,CHEMBL274276,CCCN(C=O)[C@H]1CCC2C3CC[C@H]4N(C)C(=O)CC[C@]4(C)C3CC[C@@]21C,374.56900000000024,4.086800000000003,0,2,4,40.620000000000005,27,0,0.1348314606741573
DEC_0010,ACT_001,CHEMBL22643,CN(CCF)Cc1ccccc1Sc1ccc(I)cc1N,416.30300000000005,4.425900000000004,1,3,6,29.259999999999998,21,0,0.13580246913580246
DEC_0011,ACT_001,CHEMBL17268,CC(C)N(C=O)[C@H]1CCC2C3CC[C@H]4N(C)C(=O)CC[C@]4(C)C3CC[C@@]21C,374.56900000000024,4.085200000000003,0,2,3,40.620000000000005,27,0,0.136986301369863
DEC_0012,ACT_001,CHEMBL12717,CCCCC[C@](C)(O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)C(F)(F)CC/C=C\C[C@H]12,386.4790000000001,4.158100000000004,2,4,6,66.75999999999999,27,0,0.14
DEC_0013,ACT_001,CHEMBL269121,CCCc1cc(=O)oc2c(C(=O)C(C)(C)C(C)O)c(O)c3c(c12)OC(C)(C)C=C3,400.4710000000002,4.225000000000005,2,6,5,96.97000000000001,29,0,0.1414141414141414
DEC_0014,ACT_001,CHEMBL268340,CC12CCC(O)CC1CCC1C2CCC2(C)[C@@H](C3=CC(=O)OC3)C(OC=O)CC12O,418.5300000000002,2.755800000000001,2,6,3,93.06000000000002,30,0,0.14285714285714285
DEC_0015,ACT_001,CHEMBL7242,CCCc1cc(=O)oc2c(C(=O)[C@H](C)[C@H](C)O)c(O)c3c(c12)OC(C)(C)C=C3,386.44400000000013,3.8349000000000038,2,6,5,96.97000000000001,28,0,0.14432989690721648
DEC_0016,ACT_001,CHEMBL7211,CCCc1cc(=O)oc2c(C(=O)[C@@H](C)[C@H](C)O)c(O)c3c(c12)OC(C)(C)C=C3,386.44400000000013,3.8349000000000038,2,6,5,96.97000000000001,28,0,0.14432989690721648
DEC_0017,ACT_001,CHEMBL273242,O=C1O[C@H](c2ccccc2Cl)[C@@](Cn2cncn2)(c2ccccc2Cl)O1,390.2260000000001,4.388500000000001,0,5,4,66.24000000000001,26,0,0.14444444444444443
DEC_0018,ACT_001,CHEMBL6383,CC12CCC(OC=O)CC1CCC1C2CCC2(C)[C@@H](C3=CC(=O)OC3)C(O)CC12O,418.53000000000014,2.755800000000001,2,6,3,93.06000000000002,30,0,0.14457831325301204
DEC_0019,ACT_001,CHEMBL278118,Brc1cccc(Br)c1N(Cc1cccs1)C1=NCCN1,415.15400000000017,4.238900000000003,1,4,3,27.63,20,0,0.14457831325301204
DEC_0020,ACT_001,CHEMBL268404,CN(C)c1ncnc2c1ncn2Cc1cccc(I)c1,379.205,2.5452000000000004,0,4,3,46.84,20,0,0.14473684210526316
DEC_0021,ACT_001,CHEMBL20466,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc3ccccc23)c1,373.4600000000001,3.604300000000002,2,6,4,89.22999999999999,28,0,0.14634146341463414
DEC_0022,ACT_001,CHEMBL21174,CN(C)CCCNCc1cc(I)cc(C(C)(C)C)c1O,390.30900000000014,3.3356000000000026,2,3,6,35.5,20,0,0.14666666666666667
DEC_0023,ACT_001,CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,384.286,4.0862000000000025,1,3,4,29.259999999999998,19,0,0.14666666666666667
DEC_0024,ACT_001,CHEMBL274265,Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=S)n2COCCO)c1,380.53500000000014,3.7637300000000025,2,5,7,67.25,25,0,0.14772727272727273
DEC_0025,ACT_001,CHEMBL275679,[2H]c1c([2H])c([2H])c(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)c([2H])c1[2H],413.5095088900002,3.7093000000000016,1,4,4,77.4,29,0,0.14942528735632185
DEC_0026,ACT_001,CHEMBL266210,CCCc1cc(=O)oc2c(C(=O)C(C)C(C)(C)O)c(O)c3c(c12)OC(C)(C)C=C3,400.4710000000002,4.225000000000005,2,6,5,96.97000000000001,29,0,0.14953271028037382
DEC_0027,ACT_001,CHEMBL269643,O=C1NC(=O)C(CC#Cc2ccccc2)(S(=O)(=O)c2ccc3ccccc3c2)S1,421.49900000000014,3.734600000000003,1,5,3,80.31,29,0,0.15
DEC_0028,ACT_001,CHEMBL12617,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)cc1,420.349,3.3024000000000013,0,5,6,68.28,24,0,0.15
DEC_0029,ACT_001,CHEMBL7508,Ic1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,418.28200000000015,3.2611000000000017,0,3,3,23.78,23,0,0.15053763440860216
DEC_0030,ACT_001,CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.54700000000025,4.195500000000004,1,5,6,72.83,29,0,0.1511627906976744
DEC_0031,ACT_001,CHEMBL430724,Cn1c2ccncc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,408.45600000000013,3.1594000000000015,0,5,4,50.080000000000005,30,0,0.15151515151515152
DEC_0032,ACT_001,CHEMBL273590,Nc1nc2c(cnn2CCCCc2ccccc2)c2nc(-c3ccco3)nn12,373.4200000000001,3.339100000000002,1,6,6,100.06,28,0,0.15294117647058825
DEC_0033,ACT_001,CHEMBL23525,CCC(C)(O)C#Cc1nc(NCc2ccc(N(C)C)cc2)c2ncn(C(C)C)c2n1,406.5340000000001,3.597800000000002,2,6,6,79.10000000000001,30,0,0.15306122448979592
DEC_0034,ACT_001,CHEMBL25972,Nc1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,408.45600000000013,3.3362000000000025,2,5,4,74.07000000000001,30,0,0.15306122448979592
DEC_0035,ACT_001,CHEMBL417828,C=CCCN(C1=NCCN1)c1c(Br)cccc1Br,373.092,3.553300000000002,1,3,4,27.63,18,0,0.15384615384615385
DEC_0036,ACT_001,CHEMBL23776,O=c1oc2ncccc2n1CCCN1CCN(c2cccc3ccccc23)CC1,388.47100000000006,3.355000000000002,0,5,5,54.510000000000005,29,0,0.15476190476190477
DEC_0037,ACT_001,CHEMBL19620,CCC(C)(C)/N=c1\c(O)c(O)\c1=N/Cc1c(C)cc(Br)cc1C,379.298,3.5429400000000033,2,4,4,65.18,23,0,0.15492957746478872
DEC_0038,ACT_001,CHEMBL7933,CC(C)N(CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23)C(C)C,378.47600000000017,3.6750000000000025,2,5,6,69.87,28,0,0.1566265060240964
DEC_0039,ACT_001,CHEMBL9148,C/C=C/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,382.4120000000001,3.8036000000000034,2,6,6,100.9,28,0,0.1566265060240964
DEC_0040,ACT_001,CHEMBL275252,CCN(CC)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,388.48900000000015,2.939000000000002,0,4,5,68.61,27,0,0.1566265060240964
DEC_0041,ACT_001,CHEMBL14229,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccoc2-c2nn[nH]n2)cc1,399.458,4.0989400000000025,1,6,5,98.30999999999999,30,0,0.1568627450980392
DEC_0042,ACT_001,CHEMBL17343,C[S+]([O-])c1ccc(-c2nc3n(c2-c2ccc([S+](C)[O-])cc2)CC[S+]3[O-])cc1,418.56500000000017,2.8131000000000013,0,4,4,87.0,27,0,0.15789473684210525
DEC_0043,ACT_001,CHEMBL281618,CC1(C)N=C(N)N=C(N)N1c1cccc(OCC23CC4CC(CC(C4)C2)C3)c1,381.5240000000003,3.4673000000000025,2,6,4,89.22999999999999,28,0,0.15789473684210525
DEC_0044,ACT_001,CHEMBL33205,CC1(C)N=C(N)N=C(N)N1c1cccc(OC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,381.5240000000003,3.4673000000000025,2,6,4,89.22999999999999,28,0,0.15789473684210525
DEC_0045,ACT_001,CHEMBL23404,O=c1oc2ncccc2n1CCN1CCN(c2cccc3ccccc23)CC1,374.4440000000001,2.964900000000001,0,5,4,54.510000000000005,28,0,0.15853658536585366
DEC_0046,ACT_001,CHEMBL268251,O=c1cc(COC2CCOCC2)occ1OC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,388.46000000000026,3.457200000000002,0,6,5,74.97,28,0,0.15853658536585366
DEC_0047,ACT_001,CHEMBL20547,Brc1cccc(Br)c1N(Cc1ccco1)C1=NCCN1,399.0860000000002,3.770400000000003,1,4,3,40.77,20,0,0.15853658536585366
DEC_0048,ACT_001,CHEMBL12397,CN1CCC23c4c5ccc(O)c4O[C@H]2C=C[C@H](N(CCCl)CCCl)[C@H]3C1C5,409.3570000000002,2.985400000000001,1,4,5,35.940000000000005,27,0,0.1590909090909091
DEC_0049,ACT_001,CHEMBL22076,CN(C)CCCNCc1cc(I)cc(C2CCCCC2)c1O,416.34700000000026,4.085800000000004,2,3,7,35.5,22,0,0.15942028985507245
DEC_0050,ACT_001,CHEMBL17490,C[S+]([O-])c1ccc(-c2nc3n(c2-c2ccc([S+](C)[O-])cc2)CCS3)cc1,402.56600000000014,3.7976000000000028,0,4,4,63.94,26,0,0.1595744680851064
DEC_0051,ACT_003,CHEMBL20504,CCCCSc1cc(I)cc(CNCCCN(C)C)c1O,422.37600000000026,3.930300000000003,2,4,10,35.5,21,0,0.13793103448275862
DEC_0052,ACT_003,CHEMBL13071,CCCCc1nc(CCCC)n(Cc2ccc(-n3ccc(-c4nn[nH]n4)c3)cc2)n1,404.52200000000005,3.982400000000003,1,5,10,90.1,30,0,0.14285714285714285
DEC_0053,ACT_003,CHEMBL12693,CCCCc1nc(CCCC)n(Cc2ccc(-n3c(F)ccc3-c3nn[nH]n3)cc2)n1,422.51200000000006,4.121500000000003,1,5,10,90.1,31,0,0.14772727272727273
DEC_0054,ACT_003,CHEMBL9196,C=CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,396.43900000000014,4.193700000000005,2,6,8,100.9,29,0,0.1511627906976744
DEC_0055,ACT_003,CHEMBL12810,CCCCc1nc(CCCC)n(Cc2ccc(-n3cccc3-c3nn[nH]n3)cc2)n1,404.52200000000005,3.982400000000003,1,5,10,90.1,30,0,0.15463917525773196
DEC_0056,ACT_003,CHEMBL31670,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]2CN[C@H](C)CO2)[C@]13C(=O)O,431.5730000000002,3.2620000000000013,2,5,6,84.86,31,0,0.15625
DEC_0057,ACT_003,CHEMBL8801,CCN(CC)CCNc1ccc2ncn3c4ccc(C(C)(C)C)cc4c(=O)c1c23,390.5310000000003,4.489900000000004,1,4,6,49.64,29,0,0.15853658536585366
DEC_0058,ACT_003,CHEMBL17013,CC(C)Cc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,401.4740000000001,3.7574000000000023,1,6,6,100.06,30,0,0.16091954022988506
DEC_0059,ACT_003,CHEMBL26791,Oc1c(CN2CCCC2)cc(Nc2ncnc3ccccc23)cc1CN1CCCC1,403.5300000000003,4.270600000000003,2,6,6,64.52,30,0,0.16091954022988506
DEC_0060,ACT_003,CHEMBL285500,[O-][n+]1ccc(CC(c2ccc(CO)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,437.38900000000007,4.389700000000003,1,4,9,65.63000000000001,31,0,0.1625
DEC_0061,ACT_003,CHEMBL286529,Cc1cc(OCCNc2ccncc2)cc(OS(=O)(=O)c2cccs2)c1,390.4860000000001,3.7101200000000016,1,7,8,77.52,26,0,0.1643835616438356
DEC_0062,ACT_003,CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,398.4000000000001,3.7016000000000013,3,7,6,141.31,28,0,0.16455696202531644
DEC_0063,ACT_003,CHEMBL12663,CCCCc1nc(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)nn1CCCC,415.5450000000002,4.858700000000004,1,5,10,85.16999999999999,31,0,0.16483516483516483
DEC_0064,ACT_003,CHEMBL32287,CCN(CC)CCNC(=O)c1cc2c(c3oc4ccccc4c(=O)c13)C=CC(C)(C)O2,420.5090000000002,4.2020000000000035,1,5,6,71.78,31,0,0.16483516483516483
DEC_0065,ACT_003,CHEMBL267740,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,418.49300000000017,4.9127000000000045,1,4,8,81.13999999999999,31,0,0.1650485436893204
DEC_0066,ACT_003,CHEMBL22138,Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)c(N)n1,412.49300000000017,4.389800000000003,2,6,8,96.28,31,0,0.16666666666666666
DEC_0067,ACT_003,CHEMBL20524,O=C(O)CCC/C=C\CC1=CCC[C@@H]1NS(=O)(=O)c1ccc2ccccc2c1,399.51200000000017,4.408100000000004,2,3,9,83.47,28,0,0.16831683168316833
DEC_0068,ACT_003,CHEMBL29087,OC(COc1cccc2ccccc12)CN1CCC(Sc2ccccc2)CC1,393.5520000000001,4.836200000000004,1,4,7,32.7,28,0,0.16842105263157894
DEC_0069,ACT_003,CHEMBL279976,N#C/C(=C\c1ccccc1OCCN1CCOCC1)c1noc2ccc(O)cc12,391.427,3.308580000000002,1,7,6,91.75,29,0,0.16981132075471697
DEC_0070,ACT_003,CHEMBL22067,N#C/C(=C\c1ccccc1OCCN1CCCCC1)c1noc2ccc(O)cc12,389.455,4.462280000000004,1,6,6,82.52,29,0,0.1702127659574468
DEC_0071,ACT_003,CHEMBL27920,CCCc1cc2nc(O)nc-2c(O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,427.4680000000001,3.642000000000003,3,7,6,125.63000000000001,32,0,0.1702127659574468
DEC_0072,ACT_003,CHEMBL12431,CN(Cc1ccccc1)Cc1ccn(-c2cc3nc(O)c(O)nc3cc2[N+](=O)[O-])c1,405.4140000000001,3.371900000000003,2,7,6,117.55000000000001,30,0,0.17073170731707318
DEC_0073,ACT_003,CHEMBL18816,c1ccc2nc(COc3ccc(OCc4ccc(Cc5nnn[nH]5)cc4)cc3)ccc2c1,423.47600000000006,4.496700000000003,1,6,8,85.81,32,0,0.17073170731707318
DEC_0074,ACT_003,CHEMBL18518,c1ccc(Cc2nn[nH]n2)c(COc2ccc(OCc3ccc4ccccc4n3)cc2)c1,423.4760000000001,4.496700000000003,1,6,8,85.81,32,0,0.17073170731707318
DEC_0075,ACT_003,CHEMBL20273,O=C(O)CCC/C=C\C[C@H]1[C@H](F)CC[C@@H]1NS(=O)(=O)c1ccc2ccccc2c1,419.51800000000014,4.4360000000000035,2,3,9,83.47,29,0,0.17073170731707318
DEC_0076,ACT_003,CHEMBL418561,CCCc1cc(C=O)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,399.454,3.508700000000002,1,5,7,93.52999999999999,30,0,0.17073170731707318
DEC_0077,ACT_003,CHEMBL11747,CC1(C)CC1C(=O)N/C(=C\CCCCSc1ncccc1C(=O)O)C(=O)O,392.4770000000001,3.173000000000001,3,5,10,116.59000000000002,27,0,0.1724137931034483
DEC_0078,ACT_003,CHEMBL25332,CCCc1cc(N)c([N+](=O)[O-])c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,431.4560000000001,3.186600000000001,2,7,7,145.62,32,0,0.1724137931034483
DEC_0079,ACT_003,CHEMBL23778,CCCc1cc(S)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,403.511,3.9849000000000023,2,5,6,76.46000000000001,29,0,0.1728395061728395
DEC_0080,ACT_003,CHEMBL283395,CCN(CC)CCNc1ccc(CNS(C)(=O)=O)c2sc3ccccc3c(=O)c12,433.5990000000002,3.217600000000002,2,6,9,78.50999999999999,29,0,0.17333333333333334
DEC_0081,ACT_003,CHEMBL9714,CCCCc1cn(CCCC)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,430.5560000000001,4.6879000000000035,1,4,10,81.39,32,0,0.17391304347826086
DEC_0082,ACT_003,CHEMBL12311,O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccc3ccccc3c2O1,436.5520000000002,4.058800000000002,1,5,7,67.87,32,0,0.17391304347826086
DEC_0083,ACT_003,CHEMBL11787,O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2c(ccc3ccccc23)O1,436.5520000000002,4.058800000000002,1,5,7,67.87,32,0,0.17391304347826086
DEC_0084,ACT_003,CHEMBL18366,c1ccc(Oc2cccc(COc3cccc(OCCCc4nnn[nH]4)c3)n2)cc1,403.44200000000006,3.9776000000000016,1,7,10,95.04,30,0,0.1744186046511628
DEC_0085,ACT_003,CHEMBL279770,c1cc(CCc2cccc(-c3nn[nH]n3)c2)cc(OCc2ccc3ccccc3n2)c1,407.47700000000015,4.779100000000004,1,5,7,76.58,31,0,0.1744186046511628
DEC_0086,ACT_003,CHEMBL28095,CCCc1cc2ncn(C)c2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,425.49600000000004,3.582900000000002,1,5,6,94.27999999999999,32,0,0.1744186046511628
DEC_0087,ACT_003,CHEMBL28133,OC1CCCC1CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,430.53900000000016,3.849400000000003,1,4,8,35.94,31,0,0.1744186046511628
DEC_0088,ACT_003,CHEMBL31648,CCN(CC)CCNc1nc(Nc2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,433.6040000000002,3.8789000000000016,2,7,9,59.56,32,0,0.1744186046511628
DEC_0089,ACT_003,CHEMBL416151,OC(CNCCc1ccncc1)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,420.53800000000007,3.7722000000000016,3,6,10,83.06,30,0,0.175
DEC_0090,ACT_003,CHEMBL21097,O=C(O)CCC/C=C\C[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F,401.47500000000014,3.669500000000003,2,3,10,83.47,27,0,0.17525773195876287
DEC_0091,ACT_003,CHEMBL17070,CCc1c(Sc2cc(Cl)cc(Cl)c2)n(COCCO)c(=S)[nH]c1=O,407.3440000000002,3.892690000000003,2,5,7,67.25,24,0,0.17567567567567569
DEC_0092,ACT_003,CHEMBL273783,O=C(O)C(=O)CC(=O)c1ccc(-c2ccc(SCCc3ccncc3)cc2)cc1,405.47500000000014,4.3099000000000025,1,5,9,84.33,29,0,0.17567567567567569
DEC_0093,ACT_003,CHEMBL35405,CCCN1C(=NC#N)N(CCC)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,434.5840000000001,3.2054800000000023,2,4,8,83.09,32,0,0.17567567567567569
DEC_0094,ACT_003,CHEMBL280412,CCCCc1nn(CC)c(CO)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,416.52900000000005,4.175800000000003,2,5,9,92.51,31,0,0.17582417582417584
DEC_0095,ACT_003,CHEMBL283110,CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCC2,397.4820000000002,4.558800000000003,1,5,6,76.58000000000001,30,0,0.17582417582417584
DEC_0096,ACT_003,CHEMBL18564,c1cc(OCc2cccc(-c3nn[nH]n3)c2)cc(OCc2ccc3ccccc3n2)c1,409.4490000000001,4.572900000000003,1,6,7,85.81,31,0,0.17647058823529413
DEC_0097,ACT_003,CHEMBL18671,c1cc(COc2cccc(OCc3ccc4ccccc4n3)c2)cc(Cc2nnn[nH]2)c1,423.4760000000001,4.496700000000004,1,6,8,85.81,32,0,0.17647058823529413
DEC_0098,ACT_003,CHEMBL18833,c1cc(COc2cccc(-c3nn[nH]n3)c2)cc(OCc2ccc3ccccc3n2)c1,409.4490000000001,4.572900000000003,1,6,7,85.81,31,0,0.17647058823529413
DEC_0099,ACT_003,CHEMBL279948,Cc1nc(N)nc(N)c1Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,426.52000000000015,4.698220000000004,2,6,8,96.28,32,0,0.17647058823529413
DEC_0100,ACT_003,CHEMBL428889,CCCCc1nc(C(O)c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)n(CCCC)n1,431.5440000000002,4.349600000000002,2,6,10,105.39999999999999,32,0,0.17708333333333334
DEC_0101,ACT_004,CHEMBL7611,CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(/C)C(=O)N[C@H]3[C@@H](O)[C@@H]4OCO[C@@H]4[C@H](O)[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,511.4800000000002,-2.4673999999999965,7,12,6,204.46999999999997,36,0,0.16129032258064516
DEC_0102,ACT_004,CHEMBL267436,CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(\C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,511.4800000000002,-2.4673999999999974,7,12,6,204.46999999999997,36,0,0.16129032258064516
DEC_0103,ACT_004,CHEMBL50796,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(CSC4OC(CO)C(O)C(O)C4O)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,528.5400000000003,-4.137999999999992,7,14,7,237.04,36,0,0.17094017094017094
DEC_0104,ACT_005,CHEMBL274753,CC1OC(SCCC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)C(O)C(O)C1O,342.501,2.1536000000000004,3,5,4,69.92,23,0,0.10989010989010989
DEC_0105,ACT_005,CHEMBL12500,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CCC1C[C@@H]3C[C@@]12CC[C@]3(O)CO,338.4880000000001,2.0858000000000003,4,4,2,80.92,24,0,0.11538461538461539
DEC_0106,ACT_005,CHEMBL29711,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@@]12CC[C@]3(O)CO,338.4880000000001,2.0858000000000003,4,4,2,80.92,24,0,0.11538461538461539
DEC_0107,ACT_005,CHEMBL6726,Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1,334.40400000000005,3.1141000000000023,2,5,2,100.88,24,0,0.12658227848101267
DEC_0108,ACT_005,CHEMBL19799,CCC(C)(C)/N=c1\c(O)c(O)\c1=N/Cc1c(C)cc(C)cc1Cl,334.847,3.4338400000000036,2,4,4,65.18,23,0,0.1282051282051282
DEC_0109,ACT_005,CHEMBL6979,Nc1nc(N)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1,334.40400000000005,3.1141000000000014,2,5,2,100.88,24,0,0.13333333333333333
DEC_0110,ACT_005,CHEMBL279409,Cc1cc(C)cc(Sc2c(C)c(=O)[nH]c(=S)n2COCCO)c1,352.48100000000017,2.9487500000000013,2,5,6,67.25,23,0,0.13333333333333333
DEC_0111,ACT_005,CHEMBL19858,Cc1cc(C#N)cc(Cl)c1C/N=c1\c(O)c(O)\c1=N/C(C)C(C)(C)C,359.85700000000014,3.243100000000002,2,5,3,88.97,25,0,0.13592233009708737
DEC_0112,ACT_005,CHEMBL278369,CCC(C)(C)/N=c1\c(O)c(O)\c1=N/Cc1c(C)cc(C#N)cc1Cl,345.83000000000004,2.9971000000000023,2,5,4,88.97,24,0,0.13725490196078433
DEC_0113,ACT_005,CHEMBL19420,C[C@@H](/N=c1\c(O)c(O)\c1=N/c1ccc(C#N)c(Cl)c1)C(C)(C)C,331.8030000000001,3.066180000000002,2,5,2,88.97,23,0,0.13953488372093023
DEC_0114,ACT_005,CHEMBL19398,Cc1cc(Br)cc(C)c1C/N=c1\c(O)c(O)\c1=N/C(C)(C)C,365.27100000000013,3.152840000000002,2,4,2,65.18,22,0,0.14084507042253522
DEC_0115,ACT_005,CHEMBL269059,Nc1nc(O)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1,335.38800000000003,3.2375000000000016,2,5,2,95.09,24,0,0.14285714285714285
DEC_0116,ACT_005,CHEMBL16826,CC(C)(C)c1cc(-c2nnc(N=C(N)N)s2)cc(C(C)(C)C)c1O,347.4880000000001,3.410600000000002,3,5,2,110.41,24,0,0.14285714285714285
DEC_0117,ACT_005,CHEMBL286468,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@]3(O)C(=O)CO)CC(O)C[C@@H]1O,362.46600000000007,1.8036999999999987,4,5,3,97.99000000000001,26,0,0.14285714285714285
DEC_0118,ACT_005,CHEMBL274820,CCCCC[C@@H]1/C=C\C2[C@H](O)C[C@H](O)[C@@H]2C/C=C\CCCC(=O)O1,336.47200000000015,3.522800000000003,2,4,4,66.76,24,0,0.14606741573033707
DEC_0119,ACT_005,CHEMBL8829,O=Cc1ccn(-c2cc3c(cc2Cl)nc(O)n2nc(C(=O)O)cc32)c1,356.7250000000001,2.5428999999999995,2,5,3,109.72000000000001,25,0,0.14736842105263157
DEC_0120,ACT_005,CHEMBL10540,CC(/C=C/C(=O)C1=C(O)CN(C)C1=O)=C\c1c(O)ccc2ccccc12,349.386,3.358100000000002,2,4,4,77.84,26,0,0.14772727272727273
DEC_0121,ACT_005,CHEMBL25660,O=C(O)c1ccc2oc3ccc([S+]([O-])CCO)cc3c(=O)c2c1,332.3330000000001,1.7443,2,5,4,110.80000000000001,23,0,0.14772727272727273
